"CL0221-0119-0-12","QR/P1-PC2B-221(12)","1","1","1","1","1","1","1","1"
"CL0221-0120-0-12","QR/P1-SC1B-221(12)","1","1","1","1","1","1","1","1"
"CL0221-0121-2-12","QR/P1-SC2B-221(12)","1","1","1","1","1","1","1","1"
"CL0221-0173-6-12","QR/P8-SC-211(12)","1","1","1","1","1","1","1","1"
"CL0221-0174-9-12","QR/P8-SC-221(12)","1","1","1","1","1","1","1","1"
"CL0221-0174-9-15","QR/P8-SC-221(15)","1","1","1","1","1","1","1","1"
"CL0221-0175-1-00","QR/P8-PC-211","1","1","1","1","1","1","1","1"
"CL0221-0175-1-15","QR/P8-PC-211(15)","1","1","1","1","1","1","1","1"
"CL0221-0176-4-00","QR/P8-PC-221","1","1","1","1","1","1","1","1"
"CL0221-0176-4-15","QR/P8-PC-221(15)","1","1","1","1","1","1","1","1"
"CL0221-0182-7-00","QR/P8-PC-111","1","1","1","1","1","1","1","1"
"CL0221-0184-2-00","QR/P8-PC-121","1","1","1","1","1","1","1","1"
"CL0221-0185-5-12","QR/P8-SC-121(12)","1","1","1","1","1","1","1","1"
"CL0221-0228-6-15","QR/P1-PCA2A-211(15)","1","1","1","1","1","1","1","1"
"CL0221-0232-3-00","QR/P1-PCA2B-221","1","1","1","1","1","1","1","1"
"CL0222-0280-2-00","TM4P-64P","1","1","1","1","2","1","1","1"
"CL0222-0538-0-20","TM5RE1-44(20)","1","1","1","1","0","1","1","1"
"CL0222-0541-4-20","TM5RE1-66(20)","1","1","1","1","0","1","1","1"
"CL0222-1328-2-61","TM11P-88P(61)","1","1","1","1","2","1","1","1"
"CL0222-1377-8-51","TM3RA1-66(51)","1","1","1","1","0","1","1","1"
"CL0222-1818-1-00","TM10P-88P","1","1","1","1","1","1","1","1"
"CL0222-2149-9-53","TM11P-66P(53)","1","1","1","1","1","1","1","1"
"CL0222-2780-6-61","TM11AP-88P(61)","1","1","1","1","1","1","1","1"
"CL0222-2782-1-00","TM11AP1-88P","1","1","1","1","1","1","1","1"
"CL0222-2784-7-50","TM15RB-64(50)","1","1","1","1","0","1","1","1"
"CL0222-2850-0-50","TM11R-5C-62(50)","1","1","1","1","0","1","1","1"
"CL0222-2862-9-03","TM21P-88P(03)","0","1","1","1","1","1","1","1"
